7327	9724
9346	6155
6409	7797
7804	8778
7283	7650
6587	811
3833	6083
9581	9846
8300	9806
6348	7803
8675	1374
9438	8707
3691	8297
4744	4515
3651	374
4645	2920
7016	1196
684	9385
8262	6025
5646	1039
2157	5092
8311	9418
227	4834
1342	1958
5675	7510
9960	4079
7810	8114
8018	335
3668	5701
2583	4425
1333	8990
5222	4086
8721	569
5230	54
4110	7018
62	4341
7242	1857
451	8497
4573	6098
927	9406
2173	2834
2536	4239
661	9492
9323	6479
3090	2870
9666	8191
6945	7078
4533	1067
7423	2512
5827	1800
5707	346
2552	1148
2923	9011
2123	1521
9643	592
774	1645
9021	9343
2148	5192
4347	5318
8228	7643
7524	5546
3342	1614
8615	5566
9804	1257
9739	5711
2958	3115
3767	6363
9783	6194
3858	2705
8569	9161
8245	7756
7698	1249
2799	6893
4977	7239
174	6369
1207	8596
6167	9105
1407	1233
6094	2792
2709	9137
8465	5142
6866	8485
491	3076
2863	7954
590	6571
2206	5583
9374	2032
3296	7209
534	2245
1021	9867
1059	9025
1562	6720
3881	6289
8769	5836
8776	7162
5652	3690
3286	3436
6393	4711
1803	5040
5178	4674
9430	3516
3903	538
3791	4921
6439	767
6681	8726
3868	9306
9868	9386
1206	9895
7838	1234
490	7164
468	5441
5453	4659
778	1533
2010	4296
1118	213
5374	2210
7466	9726
1226	3415
1287	5638
1002	2517
3774	5187
6360	7576
2177	780
1334	3319
8935	6711
2290	5608
1979	7722
2475	4779
8916	3335
7469	2426
8295	9556
6451	4248
2054	9703
9501	9095
835	5932
9039	7751
3003	4867
5810	6781
7500	8961
5892	8713
3143	1759
1418	3165
5259	2849
6127	7460
5906	7586
8710	9275
8807	1349
1993	3163
2930	6775
8799	6849
1565	6807
1152	5068
5813	5395
6141	3098
3036	7441
3965	4768
3616	5591
4915	5714
8209	9013
4077	1768
3994	7729
3100	6367
2885	4333
1891	954
8891	1750
2784	762
8031	2767
4928	8918
5473	2151
8280	1005
9959	6737
8882	2840
1567	7210
8700	2150
7528	1453
4320	2608
2969	4961
7145	1076
7426	8303
4982	7419
7887	2944
4704	5563
1124	4469
32	1832
5584	2674
1720	135
9178	7656
2779	4477
5552	1466
663	3630
6139	4781
9927	593
4709	3872
2029	5058
435	3954
426	3245
9532	3934
2048	3772
7166	2903
7329	5351
6404	4426
2874	4594
8940	3260
1100	5839
3221	5837
7082	55
8903	3981
6677	3729
394	6017
2275	8974
1632	7425
1747	139
9995	8533
2528	7221
4871	3360
4742	3835
2766	5342
5324	1476
4681	5519
5557	6218
4408	1160
3955	2883
5433	3560
6568	2184
9543	3372
8198	4493
6331	4231
2094	3962
598	3982
4538	8939
1892	4785
7486	1652
6397	2726
4215	9516
9297	2733
1752	815
2825	972
2091	3793
3976	2152
7420	1877
9772	6968
6340	9379
2531	3427
9225	921
291	7968
9584	5343
5477	74
5173	2205
5003	477
4773	1861
4836	5250
2104	3086
5778	3548
6048	9928
7293	3426
1326	6243
3513	6438
1267	2587
1362	6020
8222	1441
9139	1424
797	5733
7070	5465
44	4840
5412	5941
5086	9012
1450	8124
7487	1430
7684	7421
721	7251
8474	6729
7794	167
8542	9056
6554	7096
731	5715
6934	6964
9081	5095
9891	5361
7024	9884
3902	2722
8907	527
2845	6096
5975	6650
2050	4210
5831	5527
4734	3575
579	6843
8962	2163
4746	1843
2701	3196
9362	6906
1711	2476
5798	2318
7688	3144
1355	7286
5046	4301
4690	3777
2386	5529
4491	2521
6198	3883
995	594
3125	8170
3317	1813
2179	6684
882	9073
2288	6084
3038	3918
6307	5819
5835	9174
6464	5695
7919	7446
7812	3120
9763	7234
8386	7306
1376	4912
7574	7056
1920	7156
2249	7416
9045	9886
9084	6930
7581	1730
5782	7237
4400	6889
1888	182
8473	8611
9535	6346
1563	6936
4309	2670
8065	822
3247	3935
4941	4894
1618	5788
8257	1279
3482	3943
8972	2877
1825	2009
1615	2638
7157	5659
6296	1297
9976	8053
4763	1041
741	2952
3543	3464
6669	9603
7532	5710
2240	6351
6484	5774
7470	2251
271	4093
7672	8378
3387	9292
402	6436
1575	5176
1534	9412
4264	4052
4444	3801
7246	3845
6388	6584
2652	6718
3596	8060
3806	1395
1078	1714
5280	1928
9091	8043
6952	7036
7053	8686
3266	8284
2040	9854
869	1036
5118	8996
1889	8821
4654	9982
8725	6090
4396	92
7199	1403
933	360
2690	5938
7137	7007
2064	7991
6733	7832
7785	4639
9254	1471
1217	3953
3128	3414
9135	6506
7863	703
5399	9711
6750	872
9022	610
9442	2659
8407	897
6032	6485
1834	6497
2628	5055
3570	4261
6534	9088
7339	4740
80	7445
9753	2436
5288	1823
2299	5988
3180	6722
7315	6774
1574	2595
8628	8460
2428	3475
4138	5919
6517	7665
2899	9046
4997	5627
6405	5772
6006	4799
8145	7338
8275	588
5492	4700
4531	6244
702	219
2545	4410
4975	5162
1568	6894
8977	6508
5617	9459
9592	5605
8835	7516
3235	2207
9205	7225
7619	7541
1101	369
8699	1765
319	3119
7987	2370
1400	4995
2262	6472
7503	6434
3635	2348
6450	1788
7891	2162
4610	9237
9588	3594
6250	652
500	5640
7958	5033
8414	3916
1722	5807
6022	2562
6832	612
8187	87
9437	6762
4168	5461
8946	7868
9967	5616
4703	9636
5330	5872
4526	225
16	427
237	2781
7536	7481
1456	6630
8190	2420
6820	1754
4013	8307
1335	6208
4888	5480
4807	5029
1412	9704
1308	3627
8429	7279
503	4693
2599	9285
4394	5663
8032	3726
3863	8364
8741	5132
6012	2492
9078	5654
3023	3870
7180	6593
4042	1734
3978	6511
1666	8291
4037	2175
584	3875
5974	4119
2483	8285
7167	3633
8434	378
750	1984
9589	61
8975	160
6500	9126
238	2855
8678	670
5632	7395
4449	9404
4060	1178
4718	1793
4245	861
292	2972
4796	3330
533	1377
2856	9770
7930	3708
2013	6885
4592	3521
499	9350
565	1392
8120	2656
1093	7624
4767	2678
2524	7679
6193	3504
9425	4646
7464	7048
7105	9250
8149	3395
7659	6622
5587	5822
9212	7171
2486	7085
642	9464
7738	9004
3057	2768
5052	1273
5521	5093
517	8603
4146	8334
9668	2574
434	3390
1755	4006
1180	3992
3114	601
6751	9587
2981	7555
4749	9640
2995	5161
1318	6642
4440	2186
8913	3850
7691	5559
3008	8321
575	5081
4355	4267
5059	2960
7117	4567
8862	4522
38	8993
1498	5623
7674	3493
3763	9850
4788	2310
2567	75
1459	812
6550	9914
5869	8784
2181	6298
4383	309
5148	6838
8240	9646
8345	241
7427	8893
7092	2980
3535	2876
7065	9506
8896	2281
8547	8431
9231	4122
1194	4833
1895	804
8375	9150
991	8868
6018	4835
7789	1634
4356	1323
4715	7437
3423	3091
6848	9596
4465	9295
88	8281
9842	6998
7638	7100
2963	4792
4328	7602
720	7436
8951	1627
7840	1896
9279	5009
8315	9557
2317	5887
5611	4197
5167	3282
2518	4947
1858	6980
2024	5031
6747	7883
4359	342
5309	1680
3157	4838
2004	8521
6406	3660
9049	4679
7040	6408
5910	8795
6424	9792
6052	8051
4025	7563
7881	6671
6594	6210
729	4682
8501	9848
6854	640
2559	9183
2165	1422
4105	3107
6735	9966
7215	2127
8165	8529
5624	6656
8086	5510
7982	9223
7615	2593
8316	6474
5308	5106
6001	6256
415	1068
8997	7206
9424	148
4198	2665
4479	1853
7185	7898
7937	2183
7996	4367
2171	7632
1396	4031
2427	446
9892	1364
5291	7875
4906	5174
4461	2774
2805	9017
4295	6333
3920	5158
3392	8299
8565	8075
301	8368
4556	5633
1682	8385
5450	3094
875	8195
4874	4527
8026	5328
4089	7608
9389	5842
1113	7102
5898	8671
3873	4436
8660	7782
8338	6042
4613	5581
9913	168
9905	8988
3787	9681
8214	1208
3907	5914
5015	8242
1814	5758
3381	3899
3012	8595
3500	7030
4001	3544
9495	1372
3215	2563
6730	3747
2331	7375
9287	6947
1177	7903
180	7882
284	1867
1126	3501
6519	6186
5120	5702
3277	6392
5289	1606
9072	886
1977	6138
8089	7540
4865	9278
825	9580
8233	3131
978	252
8624	931
5131	4722
8949	941
7090	4395
9648	3723
5024	431
1174	7583
4417	8361
3099	2467
5709	5449
1995	5618
7849	1561
2006	9622
2226	6321
3742	614
3822	6499
4662	2142
5949	6782
1560	3980
9054	7910
9903	9329
8076	8591
1963	4581
5924	3736
6687	7894
1098	9644
7703	4621
7479	7431
4398	6081
6900	3367
5238	6710
6923	1721
3112	506
7579	2334
2403	4073
3890	7842
5437	2847
6941	6704
8288	1812
1344	6551
3187	4141
4489	5998
1235	6754
5097	6744
2407	5269
6616	8758
2430	6608
9145	9130
6826	1810
4971	3035
510	7029
6175	3857
1910	9259
7676	382
8488	8184
7677	2326
7224	5764
9822	5128
5766	7188
9641	2509
4520	5271
78	618
6596	5963
6758	4427
3673	8131
8588	6166
9007	8161
1946	5572
3912	3138
1992	7961
2738	4804
436	8135
5569	7394
5384	7163
3588	753
2653	2857
112	5779
4558	1310
8507	6507
2139	7020
8590	1094
3572	5996
7879	6605
3068	1125
2662	678
951	8693
4020	1091
454	5657
2839	608
6510	332
6024	4259
6044	6691
165	4163
9512	24
9432	5345
7373	8823
4432	5421
1197	6728
1012	7869
8333	2099
4203	7603
3217	2235
7793	6959
6187	485
6368	5540
7890	9035
2557	3251
9445	9342
4741	2631
71	4730
2239	5424
8236	2112
6418	1280
2547	5166
1136	7830
8196	7028
492	7748
7401	9106
4316	6190
2553	2160
3445	7076
4085	5350
2837	7115
3261	8200
5383	2749
8606	6128
3001	3393
6350	4059
9400	1065
9352	1569
8572	464
1985	9809
9845	6918
955	1959
6529	1386
8577	9559
786	6274
1496	1281
7565	8717
474	7772
743	9020
4192	3275
2832	863
6938	3826
5233	5597
3960	6004
5548	6228
2258	1463
2957	1537
337	295
6769	3922
2854	1831
9964	1723
1955	9138
273	7457
2337	7084
3547	5664
6162	1683
3607	7415
8845	8936
6049	2026
8904	1181
6875	831
6812	2305
4800	1836
3914	6683
9179	4104
1828	6880
2803	6030
1753	373
4745	9916
8902	2579
3629	6864
6201	1633
8584	1327
3299	6901
6272	5411
5168	6845
7706	5672
1639	8938
5734	6899
4272	9712
1161	843
5951	3404
2200	5609
2008	7811
9909	8358
9727	2618
4998	6806
616	4335
5109	4830
2330	3466
8619	493
312	4066
141	6611
5193	1590
5137	5895
1658	3712
1642	9879
5815	76
1827	2158
8979	6708
3285	6473
4375	338
4284	8653
1579	8643
9858	4609
2189	463
686	5396
4011	6034
5315	5856
2437	157
3234	9878
1103	1797
537	3639
2303	973
2712	4811
4124	9
155	3855
6705	6535
6212	6144
2103	2526
4387	9540
5793	2929
2082	628
1559	6651
6829	4517
6743	1053
8491	9521
3564	8138
7320	9266
4578	221
1472	7165
2693	8176
4172	5503
4983	2755
7269	9154
1517	2090
4729	3751
349	3345
7689	1388
3173	5026
1914	9365
1150	8050
4165	502
9659	2568
9782	45
2392	1795
7094	1556
1540	9852
1288	2565
9211	977
3818	9812
4572	915
7886	7763
5277	3733
5143	4726
396	7474
8261	8549
6634	7324
3874	7710
8867	6949
487	2542
6541	5852
3401	6161
626	2368
4669	968
1251	3525
8582	2824
1486	4530
5184	1073
5408	1077
8247	1413
1040	3828
4336	7440
888	7046
597	2522
1060	9719
6009	7005
9140	8400
2820	9182
867	123
8372	3844
6341	8121
6104	8824
871	7369
7307	1047
3948	5314
3046	4
8370	6327
9444	2086
8837	9050
8716	4743
5942	6130
5825	8598
6377	1200
9857	8511
3519	1164
8766	2269
9934	1913
2395	530
8612	8838
5223	7733
4625	8041
4017	819
9163	1572
6953	1969
6755	3308
1305	4878
102	8731
5952	8714
6877	3432
1916	716
27	6973
4041	3562
710	2332
2285	423
3294	5208
4257	2697
3378	8770
2301	2909
93	4586
9188	5010
2663	8401
9610	4945
9843	4447
3991	1525
7809	7544
2815	2089
1000	8909
6082	6118
2007	3705
8820	8498
2657	9173
4403	2242
7151	6284
1380	1635
6314	1610
7407	4604
7777	9990
7518	7204
6682	1390
6664	8581
745	4499
2349	2224
9353	6602
9549	516
3333	5705
7613	1045
3968	8844
8545	5916
9125	4628
7331	1410
3832	3305
9684	31
1239	8915
3449	3200
5171	7828
339	3969
7363	7110
2061	7822
8130	8255
9181	8147
247	5169
1544	4090
7127	8650
2381	4728
6466	1357
7669	1690
9599	7988
4161	7342
6330	9717
9586	4050
1307	7097
7312	8637
7892	7257
3967	5508
8010	740
9977	2681
6835	5737
3110	1360
1252	8593
1887	386
8452	5043
5804	9127
6310	3698
7054	7972
4184	4327
5338	2647
4907	9124
7111	1956
634	9998
231	5929
1693	6411
9676	116
2783	8083
8559	1455
2417	7607
2023	8
3417	2453
5349	4738
2069	4310
3722	5724
7620	2671
4655	7260
4960	6920
4292	2753
9104	2468
4758	8049
9611	258
3754	4345
8543	1003
2867	7834
8047	9428
7006	8989
9546	1646
6268	6282
6124	5655
8369	8809
8249	2575
7671	3463
3780	7139
4789	9202
3545	2107
4500	4929
6113	7932
673	458
4629	1909
6380	6724
4825	557
8413	8129
8858	398
4828	8388
1772	106
8566	3453
5022	302
3724	3897
3027	2830
3650	4321
1008	2841
8811	3904
9558	4428
4510	7861
9893	8263
8122	3406
3990	808
6019	3397
9496	2294
3938	9348
7229	3529
6292	9731
3867	1478
229	7629
6688	1512
2306	3379
6414	3291
9552	3183
4640	4233
9560	3964
5859	9129
6721	5373
6149	7141
7820	3819
913	2996
971	7912
3186	6961
4686	8978
3483	2287
3088	8148
2950	4319
4156	1737
8144	3915
7387	6286
6578	8899
7035	4481
4211	1338
1558	7310
9427	7548
2356	8865
2695	9871
4450	5246
3936	1583
8987	6948
6896	3278
6629	7917
708	9499
6013	532
1151	785
3049	5104
4003	7240
5088	4317
5048	4891
4600	2990
2582	681
4360	8966
5760	6888
6378	2021
2030	2254
2900	6157
4585	6482
9441	4166
147	471
7121	9354
4826	7858
814	287
5278	1731
1198	792
469	6725
7967	8012
2898	8224
5100	8095
2257	6560
3095	7318
8230	5841
1786	1393
1953	5188
1960	8791
2710	6349
326	7634
4369	1404
8613	6447
7621	183
6652	1256
9232	6347
6140	161
570	963
8011	8457
6391	7791
4985	9372
1425	3577
3665	1838
2025	7453
4091	5773
1071	5745
5016	8014
638	9226
1336	4605
7095	2948
6679	9830
2601	5573
6734	5717
1613	3952
6828	6325
3946	9380
3233	9576
5593	4920
2510	4235
3604	3680
5903	2267
5877	9391
8604	9085
7529	8508
7442	1385
9394	7769
1934	3470
7428	9319
6461	6203
2576	1283
730	9063
2074	2788
9872	4087
8326	5074
1475	8393
5649	7334
191	9364
5621	4434
4253	4775
91	5970
8505	4576
1840	9585
8422	7545
3359	4488
5357	4872
6579	3805
5186	2293
6585	4710
7658	7945
9657	4897
4809	4657
5013	4189
1756	4616
1023	679
6527	5567
603	4014
5550	7758
4713	1659
5409	6265
3014	7614
1242	7889
5849	26
4721	98
1	9043
3060	9197
5497	9101
9968	9071
9242	1431
2940	5765
3623	5391
5648	8091
7531	7456
5719	6883
6270	6603
4289	4291
6426	2776
749	8621
1872	7906
3199	7314
2584	9337
2366	5462
5875	3412
5241	6122
8956	3439
6614	7047
9473	3931
3418	2737
1300	6844
7554	2154
7256	249
4687	761
1817	2976
1011	3568
7077	211
8563	3283
8235	5426
4955	9627
2002	5304
8277	8265
2533	5147
1624	8463
3322	4827
7148	7847
566	5935
3551	1815
9973	9517
4661	232
305	4487
9642	158
3759	2602
8406	7909
8354	1725
8866	3147
6055	2313
6412	5818
6148	7558
2108	3586
7414	7569
5341	4514
5422	6606
9118	852
4366	9710
7639	5205
7424	6604
5044	5830
473	7021
9658	347
2843	2397
48	9961
5303	5718
6172	185
1926	8531
3448	2161
1492	1341
9615	8607
8099	4968
1149	6441
8839	245
15	1694
1745	9068
5746	6761
7388	4497
345	9097
4539	7136
1653	5955
8264	7381
9875	4381
5066	7960
8827	129
3425	9267
5668	3531
7806	4611
8461	7208
8512	216
6494	7176
1791	5596
7356	1593
6633	9112
2619	4484
6026	8616
6353	4752
9634	3810
6589	2322
5110	8970
6591	1856
5339	9794
1028	7459
1855	8417
3377	9705
5595	9902
3058	4065
5263	4831
2752	9042
1847	7743
1631	3263
8622	3814
7250	448
377	1764
974	1774
4859	5696
6216	9756
5047	9971
9981	2658
7612	2851
5845	2875
4875	6905
4136	8532
5336	3720
504	6192
7750	2020
7429	2336
4378	452
6199	6202
7119	2126
2968	6931
7451	8425
236	9246
6230	7568
6158	7766
3821	5496
8567	1361
5157	3640
5565	7278
2549	3465
1688	2664
59	1695
9361	2274
992	4056
3589	877
4966	481
8639	8204
7786	659
8887	5796
8960	6490
5736	8037
5589	7116
3032	4658
2357	7739
4275	6121
4318	7322
9582	9972
9937	9661
9805	2744
7266	5904
52	303
1367	3250
7003	5682
8178	5976
8039	276
4973	5805
7189	2063
9986	8922
172	4632
9897	8800
1878	2578
6601	4956
2892	7595
8672	5102
7711	1195
4220	4937
6989	3505
1715	4471
2777	6793
2669	8007
3825	2864
4033	3411
6486	8283
6395	9423
595	190
7957	8066
2113	6702
3893	7191
8785	9616
9689	5931
1739	5270
3026	4390
70	10000
7280	5325
1052	4260
9600	3688
121	1701
2455	7527
9938	8373
925	2760
6119	1641
205	6005
3228	3838
9080	3460
1965	891
6767	8651
412	4473
7986	8298
9508	9602
4513	8313
2866	9339
5474	8664
3924	5501
1845	7131
323	3591
5091	4243
1054	2081
1636	540
899	1650
3749	3151
72	3164
7159	9468
4030	7321
1997	7953
3508	3489
1619	769
3536	5216
7195	7709
2246	8771
6822	1265
3894	2651
7025	5826
6390	8119
9918	3499
6317	6425
285	5284
6940	2742
280	4049
8062	1426
4027	2222
2588	4553
7192	9155
7502	3706
6132	839
406	2146
6357	9529
2641	356
1943	3009
9446	4974
1488	3454
1229	8156
1543	6189
2311	6823
7947	7837
7535	4549
4815	5440
7213	3574
910	1637
9123	6492
1782	7749
554	2895
507	5575
3398	1510
4591	7214
4496	2272
9645	8662
8514	552
4965	3785
1668	7759
5568	2756
1917	6542
8379	7542
8028	8929
1119	5518
233	4714
9747	6114
208	8336
8524	5360
9736	9024
5299	7796
6075	7002
9908	4861
2047	9545
6110	1473
3386	4688
4528	7596
5909	6811
110	5220
3675	4081
1140	9881
1461	9062
646	8117
7014	9619
8992	8098
9707	7874
1046	8481
3316	315
2764	3621
8573	4196
4294	7393
5367	8877
2871	4358
3718	8998
8475	8450
2197	5460
9698	7582
151	4904
9941	5888
1027	2250
9376	8152
357	9355
8921	484
9980	8831
2077	1566
7086	2441
7477	9157
5808	9233
1707	5556
2214	1416
126	4005
2956	7399
5995	6179
3906	5085
2404	9803
2607	33
3517	8751
240	6101
6312	3753
8167	5245
6667	8440
944	5240
7515	6557
9894	7108
7697	2470
7723	4676
6050	7368
8971	2828
9685	7410
912	5098
6433	8468
1309	375
7708	4463
6870	1869
9204	4854
4877	4858
8797	187
7284	5635
5983	4675
5107	8111
6339	5821
4409	5413
9198	3951
3332	4134
3202	8788
4938	5498
6400	2191
9248	836
2100	6275
8761	2282
6757	1437
531	1497
5925	4680
429	6152
7304	4034
9277	6229
7578	8084
5582	1373
7980	6125
4459	9750
4000	7928
4784	9536
5348	494
2159	197
6432	6235
1458	3149
2485	980
7099	8163
3940	2011
7471	1260
3626	3928
6976	6419
1346	4280
9874	1158
9315	8669
8459	4334
7262	9838
8625	5018
8141	5307
7174	8684
4053	7465
6014	4082
9715	1457
7411	7359
2307	9367
146	1550
8602	9567
2548	6675
5051	7294
1592	8213
5000	8177
6085	1706
7132	4950
3369	2190
8489	1911
2880	2983
641	7506
1432	7114
6092	1286
5959	8259
9335	7616
6732	6222
3031	771
6925	1585
1687	4615
3192	2886
8842	5290
5198	9741
782	2199
2302	9663
1555	8274
8105	6907
9542	838
4478	9447
9262	1608
718	9360
9119	3159
1244	7328
7332	1438
677	5908
1775	366
5182	2624
1673	578
3762	1594
5235	8517
4270	3141
4724	2465
9907	8323
7575	9253
5069	3852
2445	7570
3645	4569
5310	7499
7964	8203
7742	9185
8101	2590
6546	2868
2685	8503
2780	515
3587	3136
6520	9921
9478	7594
3671	486
6383	4279
1948	2371
2807	2444
3410	5276
4199	6955
9230	5144
631	9765
4523	9028
9945	3977
460	4214
1398	6093
8293	1783
414	2474
5228	9132
8601	8415
9252	3495
42	9443
6788	202
4762	3313
9256	4739
5700	5140
3625	218
5060	7587
430	8557
8260	4120
7303	7350
82	9416
3925	5673
7970	6301
952	3304
935	2902
4475	3743
5262	9861
5407	9214
3597	5366
9407	6238
6922	7319
7724	6588
6798	313
4908	3399
5512	8449
1664	4541
6685	5684
8645	6928
2717	5747
1704	8069
1034	4386
7039	7254
9796	257
1262	9371
8402	4589
3047	8359
8448	365
1677	898
5966	6385
793	6538
5987	6805
4786	8269
2747	5256
6063	1272
1681	6595
3608	5049
4140	4384
2504	8999
2640	9531
1841	1996
6015	9341
4401	2609
2869	2390
7317	9887
3029	3518
3368	6666
4046	1291
8056	424
1873	2315
277	3550
9146	613
6837	4174
4094	9969
6966	3106
2237	4638
3194	1402
94	478
6573	7263
8294	9410
7824	7231
3446	2666
1145	2439
1749	5816
2706	3314
8390	6037
7083	2145
2098	9113
791	3007
5265	9827
6302	5833
7142	5479
8649	9519
1716	7259
1522	2500
4354	1479
1369	8453
8033	8064
8552	697
3823	9060
975	6868
9568	3290
5889	9199
2036	5843
894	8306
830	3524
5483	1214
2419	4987
4948	2000
599	2572
8665	9758
8914	7553
2241	7008
9628	1875
9553	4126
488	7450
3851	8952
3434	4791
2684	3878
6914	8513
900	2335
9387	1961
1729	8580
6530	1644
1220	849
3154	6224
439	9528
2402	122
9000	8470
1066	1343
8888	2527
8404	8691
4370	865
3065	9561
5124	5729
5641	5639
8078	6241
3451	6803
2544	7585
1894	1224
2489	43
6509	5694
1511	8720
2155	128
7712	4361
4154	2723
7444	2297
4392	1820
9331	5243
6598	7939
6814	4529
2506	1884
9192	6858
956	8384
7598	5532
7815	9328
6621	9289
1862	4643
6983	7370
4587	4379
3213	6977
7850	6860
1882	5200
8469	7504
6475	9027
4016	2066
142	8551
7392	3911
2831	6625
7335	9811
8045	7852
1375	9983
3613	2879
3731	1121
2244	3658
7836	9537
7107	3865
5053	3491
4022	7870
9691	1741
1509	1802
522	7981
1591	5215
6674	9351
4939	8292
5008	2218
783	6929
6927	6252
4433	9122
2059	2080
9403	7692
6617	3337
2560	5838
2276	8677
4795	3346
6387	1808
5281	9330
1292	4595
2147	8816
5431	9151
6709	1351
6665	1004
8487	887
5459	3683
9087	3506
7867	420
2442	1850
5368	9435
1254	9671
4951	5504
5491	9785
629	4552
8462	2668
5358	8648
7626	114
3289	401
6943	4190
8901	816
4723	9810
6262	5180
7287	6644
140	2324
1554	9563
2378	864
9312	7936
4304	7309
7033	1980
1501	2694
6116	8374
222	3637
5189	8226
6435	6518
1696	1266
8701	6933
8382	3558
5526	2309
1123	1447
214	9575
1210	8932
7546	3778
8733	2280
889	580
6103	6337
6469	3462
9189	5175
4406	6553
14	9954
8629	6068
2259	1245
4131	926
8437	5362
4322	4848
649	4842
7041	7243
1640	90
4759	8881
8447	1927
6576	3461
5117	6285
2615	7526
4754	4362
1285	3328
7593	9159
2014	4191
7298	6646
2728	8579
1818	7859
498	22
7610	1399
3656	1477
6624	7654
6876	5564
5800	3744
1912	6748
8042	1885
4467	2804
7770	8890
8528	2858
2027	5080
7103	4989
5522	9413
1586	2291
5036	5588
5199	4212
1773	6239
953	6240
7648	4160
2757	6153
5629	5390
3218	8925
1031	3197
